cid;aid;product;period;act_age;act_cc;act_loaninc;app_income;app_loan_amount;app_n_installments;app_number_of_children;app_spendings;app_installment;app_char_branch;app_char_gender;app_char_job_code;app_char_marital_status;app_char_city;app_char_home_status;app_char_cars;act_call_cc;act_cins_n_loan;act_ccss_n_loan;act_call_n_loan;act_cins_seniority;act_cins_min_seniority;act_cins_n_loans_hist;act_cins_n_statC;act_cins_n_statB;act_cins_n_loans_act;act_cins_maxdue;act_cins_min_pninst;act_cins_min_lninst;act_cins_utl;act_cins_dueutl;act_cins_cc;act_ccss_seniority;act_ccss_min_seniority;act_ccss_n_loans_hist;act_ccss_n_statC;act_ccss_n_statB;act_ccss_n_loans_act;act_ccss_maxdue;act_ccss_min_pninst;act_ccss_min_lninst;act_ccss_utl;act_ccss_dueutl;act_ccss_cc;act_cus_active;act_CMaxI_Days;agr3_Mean_CMaxI_Days;ags3_Mean_CMaxI_Days;agr3_Max_CMaxI_Days;ags3_Max_CMaxI_Days;agr3_Min_CMaxI_Days;ags3_Min_CMaxI_Days;act_CMaxI_Due;agr3_Mean_CMaxI_Due;ags3_Mean_CMaxI_Due;agr3_Max_CMaxI_Due;ags3_Max_CMaxI_Due;agr3_Min_CMaxI_Due;ags3_Min_CMaxI_Due;act_CMaxC_Days;agr3_Mean_CMaxC_Days;ags3_Mean_CMaxC_Days;agr3_Max_CMaxC_Days;ags3_Max_CMaxC_Days;agr3_Min_CMaxC_Days;ags3_Min_CMaxC_Days;act_CMaxC_Due;agr3_Mean_CMaxC_Due;ags3_Mean_CMaxC_Due;agr3_Max_CMaxC_Due;ags3_Max_CMaxC_Due;agr3_Min_CMaxC_Due;ags3_Min_CMaxC_Due;act_CMaxA_Days;agr3_Mean_CMaxA_Days;ags3_Mean_CMaxA_Days;agr3_Max_CMaxA_Days;ags3_Max_CMaxA_Days;agr3_Min_CMaxA_Days;ags3_Min_CMaxA_Days;act_CMaxA_Due;agr3_Mean_CMaxA_Due;ags3_Mean_CMaxA_Due;agr3_Max_CMaxA_Due;ags3_Max_CMaxA_Due;agr3_Min_CMaxA_Due;ags3_Min_CMaxA_Due;act3_n_arrears;act3_n_arrears_days;act3_n_good_days;agr6_Mean_CMaxI_Days;ags6_Mean_CMaxI_Days;agr6_Max_CMaxI_Days;ags6_Max_CMaxI_Days;agr6_Min_CMaxI_Days;ags6_Min_CMaxI_Days;agr6_Mean_CMaxI_Due;ags6_Mean_CMaxI_Due;agr6_Max_CMaxI_Due;ags6_Max_CMaxI_Due;agr6_Min_CMaxI_Due;ags6_Min_CMaxI_Due;agr6_Mean_CMaxC_Days;ags6_Mean_CMaxC_Days;agr6_Max_CMaxC_Days;ags6_Max_CMaxC_Days;agr6_Min_CMaxC_Days;ags6_Min_CMaxC_Days;agr6_Mean_CMaxC_Due;ags6_Mean_CMaxC_Due;agr6_Max_CMaxC_Due;ags6_Max_CMaxC_Due;agr6_Min_CMaxC_Due;ags6_Min_CMaxC_Due;agr6_Mean_CMaxA_Days;ags6_Mean_CMaxA_Days;agr6_Max_CMaxA_Days;ags6_Max_CMaxA_Days;agr6_Min_CMaxA_Days;ags6_Min_CMaxA_Days;agr6_Mean_CMaxA_Due;ags6_Mean_CMaxA_Due;agr6_Max_CMaxA_Due;ags6_Max_CMaxA_Due;agr6_Min_CMaxA_Due;ags6_Min_CMaxA_Due;act6_n_arrears;act6_n_arrears_days;act6_n_good_days;agr9_Mean_CMaxI_Days;ags9_Mean_CMaxI_Days;agr9_Max_CMaxI_Days;ags9_Max_CMaxI_Days;agr9_Min_CMaxI_Days;ags9_Min_CMaxI_Days;agr9_Mean_CMaxI_Due;ags9_Mean_CMaxI_Due;agr9_Max_CMaxI_Due;ags9_Max_CMaxI_Due;agr9_Min_CMaxI_Due;ags9_Min_CMaxI_Due;agr9_Mean_CMaxC_Days;ags9_Mean_CMaxC_Days;agr9_Max_CMaxC_Days;ags9_Max_CMaxC_Days;agr9_Min_CMaxC_Days;ags9_Min_CMaxC_Days;agr9_Mean_CMaxC_Due;ags9_Mean_CMaxC_Due;agr9_Max_CMaxC_Due;ags9_Max_CMaxC_Due;agr9_Min_CMaxC_Due;ags9_Min_CMaxC_Due;agr9_Mean_CMaxA_Days;ags9_Mean_CMaxA_Days;agr9_Max_CMaxA_Days;ags9_Max_CMaxA_Days;agr9_Min_CMaxA_Days;ags9_Min_CMaxA_Days;agr9_Mean_CMaxA_Due;ags9_Mean_CMaxA_Due;agr9_Max_CMaxA_Due;ags9_Max_CMaxA_Due;agr9_Min_CMaxA_Due;ags9_Min_CMaxA_Due;act9_n_arrears;act9_n_arrears_days;act9_n_good_days;agr12_Mean_CMaxI_Days;ags12_Mean_CMaxI_Days;agr12_Max_CMaxI_Days;ags12_Max_CMaxI_Days;agr12_Min_CMaxI_Days;ags12_Min_CMaxI_Days;agr12_Mean_CMaxI_Due;ags12_Mean_CMaxI_Due;agr12_Max_CMaxI_Due;ags12_Max_CMaxI_Due;agr12_Min_CMaxI_Due;ags12_Min_CMaxI_Due;agr12_Mean_CMaxC_Days;ags12_Mean_CMaxC_Days;agr12_Max_CMaxC_Days;ags12_Max_CMaxC_Days;agr12_Min_CMaxC_Days;ags12_Min_CMaxC_Days;agr12_Mean_CMaxC_Due;ags12_Mean_CMaxC_Due;agr12_Max_CMaxC_Due;ags12_Max_CMaxC_Due;agr12_Min_CMaxC_Due;ags12_Min_CMaxC_Due;agr12_Mean_CMaxA_Days;ags12_Mean_CMaxA_Days;agr12_Max_CMaxA_Days;ags12_Max_CMaxA_Days;agr12_Min_CMaxA_Days;ags12_Min_CMaxA_Days;agr12_Mean_CMaxA_Due;ags12_Mean_CMaxA_Due;agr12_Max_CMaxA_Due;ags12_Max_CMaxA_Due;agr12_Min_CMaxA_Due;ags12_Min_CMaxA_Due;act12_n_arrears;act12_n_arrears_days;act12_n_good_days;act_CCss_Acp;act_CCss_All;act_CIns_Acp;act_CIns_All;act_CAll_Acp;act_CAll_All;act_CCss_Acp5y;act_CCss_All5y;act_CIns_Acp5y;act_CIns_All5y;act_CAll_Acp5y;act_CAll_All5y
10460;ins2008102100023;ins;200810;75;0.8193791157;14.596425212;1063;15516;36;1;440;431;Computers;Male;Retired;Divorced;Big;Owner;Owner;0.8193791157;1;0;1;337;178;9;9;0;;;;;;;;313;144;23;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;38;9;9;32;47;;;;;;
419320;ins2008102100031;ins;200810;50;0.3008715423;0.3819628647;5278;2016;12;2;1420;168;Radio-TV;Male;Owner company;Maried;Medium;Owner;Owner;0.3008715423;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93113;ins2008102100033;ins;200810;75;0.9489051095;23.649635036;411;9720;36;0;120;270;Computers;Female;Retired;Divorced;Medium;Owner;Owner;0.9489051095;1;0;1;269;55;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;1;1;1;1
419321;ins2008102100041;ins;200810;56;0.503006012;1.5470941884;1497;2316;12;0;560;193;Fenitures;Female;Retired;Maried;Big;Rental;Owner;0.503006012;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162700;ins2008102100043;ins;200810;69;0.6661490683;4.9751552795;1288;6408;36;0;680;178;DiY;Male;Retired;Maried;Medium;Owner;Owner;0.6661490683;1;0;1;211;211;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
419322;ins2008102100051;ins;200810;62;0.6181533646;8.7323943662;639;5580;36;0;240;155;Fenitures;Female;Retired;Maried;Small;Owner;Owner;0.6181533646;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185894;ins2008102100053;ins;200810;49;0.3668459987;1.5413584398;2974;4584;24;2;900;191;Fenitures;Male;Permanent;Maried;Large;Rental;Owner;0.3668459987;1;0;1;192;192;1;1;0;;;;;;;;163;163;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;
419323;ins2008102100061;ins;200810;62;0.6819291819;2.4688644689;1638;4044;12;0;780;337;Fenitures;Male;Retired;Widowed;Medium;Owner;Owner;0.6819291819;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
921;ins2008102100063;ins;200810;79;0.7336621455;3.7731196054;811;3060;12;0;340;255;Fenitures;Male;Retired;Maried;Medium;Owner;Owner;0.7336621455;1;0;1;345;66;20;18;2;;;;;;;;332;38;34;11;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;45;19;19;53;64;1;8;;;1;8
419324;ins2008102100071;ins;200810;54;0.2709821429;0.5732142857;4480;2568;12;1;1000;214;Fenitures;Female;Permanent;Maried;Big;Owner;Owner;0.2709821429;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81264;ins2008102100072;ins;200810;80;0.539543058;1.834797891;1138;2088;12;0;440;174;DiY;Female;Retired;Divorced;Big;Owner;Owner;0.539543058;1;0;1;278;156;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;
419325;ins2008102100081;ins;200810;60;0.5023391813;1.9578947368;1710;3348;12;0;580;279;Radio-TV;Female;Permanent;Divorced;Small;Owner;No;0.5023391813;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419326;ins2008102100091;ins;200810;67;0.4370027951;0.374113094;9302;3480;24;0;3920;145;Radio-TV;Male;Owner company;Maried;Big;Owner;Owner;0.4370027951;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148343;ins2008102100093;ins;200810;73;0.498960499;3.9916839917;1443;5760;36;0;560;160;DiY;Female;Retired;Widowed;Small;Owner;Owner;0.498960499;1;0;1;223;223;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
419327;ins2008102100101;ins;200810;34;0.2420723537;0.8682447521;2239;1944;12;2;380;162;Radio-TV;Male;Permanent;Maried;Medium;Rental;Owner;0.2420723537;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98397;ins2008102100102;ins;200810;77;0.6609642302;1.5863141524;643;1020;12;1;340;85;Fenitures;Female;Retired;Maried;Medium;Owner;Owner;0.6609642302;1;0;1;264;264;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
419328;ins2008102100111;ins;200810;55;0.3302351011;0.9447785675;1829;1728;12;0;460;144;Computers;Female;Permanent;Maried;Medium;Owner;Owner;0.3302351011;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21596;ins2008102100112;ins;200810;80;0.5669934641;1.1830065359;1836;2172;12;0;860;181;DiY;Male;Retired;Divorced;Small;Owner;Owner;0.5669934641;1;0;1;328;222;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;;;;;;
419329;ins2008102100121;ins;200810;52;0.2936535163;1.5478559177;2915;4512;12;0;480;376;DiY;Male;Permanent;Maried;Big;Rental;Owner;0.2936535163;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84027;ins2008102100122;ins;200810;79;0.8034825871;10.119402985;804;8136;36;0;420;226;DiY;Female;Retired;Widowed;Medium;Owner;Owner;0.8034825871;1;0;1;276;26;2;2;0;;;;;;;;;;;;;;;;;;;;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;;;2;2;2;2;;;1;1;1;1
419330;ins2008102100131;ins;200810;55;0.5016039662;2.9396325459;3429;10080;36;1;1440;280;Computers;Female;Owner company;Maried;Large;Owner;Owner;0.5016039662;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419331;ins2008102100141;ins;200810;34;0.4238488784;1.4970484061;2541;3804;12;1;760;317;Radio-TV;Female;Permanent;Maried;Small;Owner;No;0.4238488784;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419332;ins2008102100151;ins;200810;34;0.5365599792;1.5050741608;3843;5784;12;0;1580;482;Radio-TV;Male;Permanent;Divorced;Big;Owner;Owner;0.5365599792;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106264;ins2008102100153;ins;200810;72;0.5031222123;8.4781445138;1121;9504;36;0;300;264;Computers;Male;Retired;Maried;Big;Rental;Owner;0.5031222123;1;0;1;258;52;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;1;1;1;1
419333;ins2008102100161;ins;200810;33;0.7235636969;4.2864279767;1201;5148;12;2;440;429;Radio-TV;Male;Contract;Maried;Big;Owner;No;0.7235636969;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419334;ins2008102100171;ins;200810;44;0.2869565217;1.6546583851;1610;2664;12;0;240;222;Radio-TV;Male;Permanent;Single;Big;Owner;Owner;0.2869565217;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419335;ins2008102100181;ins;200810;67;0.8042328042;3.9365079365;378;1488;12;0;180;124;Fenitures;Female;Retired;Maried;Small;Owner;Owner;0.8042328042;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97931;ins2008102100182;ins;200810;79;0.8573185732;14.036900369;813;11412;36;0;380;317;Fenitures;Female;Retired;Divorced;Large;Owner;Owner;0.8573185732;1;0;1;265;265;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
419336;ins2008102100191;ins;200810;52;0.406529517;1.0143112701;2236;2268;12;2;720;189;Radio-TV;Male;Permanent;Maried;Medium;Owner;Owner;0.406529517;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11713;ins2008102100192;ins;200810;65;0.6020761246;2.4083044983;1156;2784;24;0;580;116;Radio-TV;Female;Retired;Divorced;Large;Owner;Owner;0.6020761246;1;0;1;336;52;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;1;1;1;1
419337;ins2008102100201;ins;200810;47;0.406462585;2.387755102;1764;4212;36;1;600;117;DiY;Male;Permanent;Maried;Big;Owner;Owner;0.406462585;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419338;ins2008102100211;ins;200810;47;0.4528055676;3.7685950413;2299;8664;24;0;680;361;Computers;Female;Permanent;Divorced;Medium;Owner;Owner;0.4528055676;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62407;ins2008102100212;ins;200810;79;0.7087857848;0.6870681145;2026;1392;12;0;1320;116;Radio-TV;Male;Retired;Divorced;Large;Owner;Owner;0.7087857848;1;0;1;294;294;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
419339;ins2008102100221;ins;200810;59;0.6011994003;2.1769115442;667;1452;12;1;280;121;Fenitures;Female;Retired;Maried;Small;Owner;Owner;0.6011994003;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17114;ins2008102100222;ins;200810;80;0.4726247987;2.8405797101;1242;3528;24;0;440;147;Fenitures;Female;Retired;Widowed;Small;Owner;Owner;0.4726247987;1;0;1;331;50;6;4;2;;;;;;;;309;46;36;18;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;40;6;7;42;47;2;6;2;3;4;9
42383;ins2008102100223;ins;200810;80;0.3830968538;1.7914867366;1621;2904;24;0;500;121;Computers;Male;Retired;Divorced;Medium;Owner;No;0.3830968538;1;0;1;310;165;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;;;;;;
419340;ins2008102100231;ins;200810;68;0.4810978767;0.1802175039;5793;1044;12;0;2700;87;Radio-TV;Female;Owner company;Divorced;Medium;Owner;Owner;0.4810978767;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
